as_of_date,market_id,sector,soft_target_class,lambda_value,lambda_score_h5,lambda_score_h21,lambda_score_h63
2024-05-24,US_EQ,Healthcare,WATCH,0.8572129258174083,-0.1223457271233096,-0.30942679103412496,0.0
2024-05-24,US_EQ,Industrials,FRAGILE,0.9091815486487761,0.6149593142617537,1.0226326086676618,0.0
2024-05-24,US_EQ,Industrials,STABLE,-0.49856098111340863,-0.03196867609597087,0.04491571822675644,0.0
2024-05-24,US_EQ,Industrials,WATCH,0.7131010046910292,-0.14145355760935874,-0.27960456248030124,0.0
2024-05-24,US_EQ,Real Estate,STABLE,-0.9466901607925672,0.008395216333685895,0.1987832332315631,0.0
2024-05-24,US_EQ,Technology,FRAGILE,1.9724121923801632,-0.1683902820698544,-0.09393909938464917,0.0
2024-05-24,US_EQ,Technology,STABLE,-0.2421513873036326,-0.06801896307316499,0.01750487112578114,0.0
2024-05-24,US_EQ,Technology,WATCH,1.211480341528766,-0.21273649819372187,-0.4583948994935265,0.0
2024-05-24,US_EQ,Utilities,STABLE,-1.1958673728125049,0.04957380097204478,0.31310240611444085,0.0
2024-05-28,US_EQ,Basic Materials,STABLE,-0.540469429349955,-0.014625275248500325,-0.010077765411569906,0.0
2024-05-28,US_EQ,Basic Materials,WATCH,0.5776203210287828,-0.026937370855276033,-0.0036325979486765414,0.0
2024-05-28,US_EQ,Communication Services,STABLE,-0.5952684844045337,-0.016164788327558854,0.10193802003811231,0.0
2024-05-28,US_EQ,Communication Services,WATCH,0.008016183602752667,-0.002058760237278987,0.21145507910352018,0.0
2024-05-28,US_EQ,Consumer Cyclical,FRAGILE,2.096576317839762,0.2273595377315205,-0.08306858983341892,0.0
2024-05-28,US_EQ,Consumer Cyclical,STABLE,-0.2025184128732969,0.010896089384530488,0.10172134553194162,0.0
2024-05-28,US_EQ,Consumer Cyclical,WATCH,0.9324005060586708,0.0025468978614393567,-0.08019833816704547,0.0
2024-05-28,US_EQ,Consumer Defensive,STABLE,-0.5837765937580341,0.021831938646663662,0.181043903447765,0.0
2024-05-28,US_EQ,Consumer Defensive,WATCH,0.2166655151548783,0.07780289178180283,0.060623565451388806,0.0
2024-05-28,US_EQ,Energy,STABLE,-0.3338571965958487,0.02864172352553579,0.0490973291222811,0.0
2024-05-28,US_EQ,Energy,WATCH,0.1188529937544553,0.16930028697177762,0.16821096938420393,0.0
2024-05-28,US_EQ,Financial Services,STABLE,-0.8965195016242745,-0.0002825668460288977,0.24865696821424066,0.0
2024-05-28,US_EQ,Healthcare,STABLE,-0.2699162480512676,-0.023347432924979927,0.018136010673991565,0.0
2024-05-28,US_EQ,Healthcare,WATCH,0.888272381635935,-0.038164314028309554,-0.26851836564366693,0.0
2024-05-28,US_EQ,Industrials,FRAGILE,1.0022735347277836,0.4543582358862013,1.270057508603034,0.0
2024-05-28,US_EQ,Industrials,STABLE,-0.48430145326882307,-0.02287427123651037,0.055556603981764874,0.0
2024-05-28,US_EQ,Industrials,WATCH,0.635670113917308,-0.18919727218280924,-0.2889459547419746,0.0
2024-05-28,US_EQ,Real Estate,STABLE,-0.9722478939669272,-0.05881035700342241,0.22944706861602293,0.0
2024-05-28,US_EQ,Technology,FRAGILE,2.049113521137238,0.09427165675672722,0.046574531905587246,0.0
2024-05-28,US_EQ,Technology,STABLE,-0.2696452611147187,-0.06757884403212572,0.0298179227236553,0.0
2024-05-28,US_EQ,Technology,WATCH,1.1884810906274947,-0.18066789890505763,-0.3284377738532023,0.0
2024-05-28,US_EQ,Utilities,STABLE,-1.136406554656842,0.09343561456230587,0.36865991863891545,0.0
2024-05-29,US_EQ,Basic Materials,STABLE,-0.5480835475054193,-0.02187627506287615,-0.09410807417671108,0.0
2024-05-29,US_EQ,Basic Materials,WATCH,0.5902738209154317,-0.03766475409771208,-0.19658572109520045,0.0
2024-05-29,US_EQ,Communication Services,STABLE,-0.6045045268940913,0.025516773957875882,0.014664431405932432,0.0
2024-05-29,US_EQ,Communication Services,WATCH,-0.0045239530045090666,0.06048875344368404,0.11358546253783044,0.0
2024-05-29,US_EQ,Consumer Cyclical,STABLE,-0.19244642845644658,0.015501549005626475,0.025724119518053118,0.0
2024-05-29,US_EQ,Consumer Cyclical,WATCH,0.9262661791238302,-0.013619034765394611,-0.2570293004646079,0.0
2024-05-29,US_EQ,Consumer Defensive,STABLE,-0.5902393122054993,0.00047190783894679456,0.1197902940907542,0.0
2024-05-29,US_EQ,Consumer Defensive,WATCH,0.1946488606162791,-5.1114865563195444e-05,-0.08069093846375308,0.0
2024-05-29,US_EQ,Energy,STABLE,-0.28372790589447133,0.06958555370680974,-0.009163489186922502,0.0
2024-05-29,US_EQ,Energy,WATCH,0.2764204518399978,0.2603838777450657,0.06265633538189319,0.0
2024-05-29,US_EQ,Financial Services,STABLE,-0.8872478226732972,0.01673159908681432,0.133406995053025,0.0
2024-05-29,US_EQ,Financial Services,WATCH,-0.16570357782591186,-0.05047132034010937,-0.058900893337779786,0.0
2024-05-29,US_EQ,Healthcare,STABLE,-0.29687471718656283,-0.052716837364177704,-0.08686905825101598,0.0
2024-05-29,US_EQ,Healthcare,WATCH,0.8742351866285554,-0.09078436927469857,-0.4658998550683412,0.0
2024-05-29,US_EQ,Industrials,FRAGILE,1.8376888158236675,0.25126556683059786,-0.06673103056011032,0.0
2024-05-29,US_EQ,Industrials,STABLE,-0.46792745975418504,0.0009440057837942772,0.00907028975112395,0.0
2024-05-29,US_EQ,Industrials,WATCH,0.5758320401475994,-0.13663287951341008,-0.4003306490399184,0.0
2024-05-29,US_EQ,Real Estate,STABLE,-0.9777582132695033,-0.013207743419730633,0.16503990985555084,0.0
2024-05-29,US_EQ,Technology,FRAGILE,2.086510192150412,0.09332824134959505,-0.0027764759881545586,0.0
2024-05-29,US_EQ,Technology,STABLE,-0.2967178316173735,-0.046415554673480575,0.004131598857057717,0.0
2024-05-29,US_EQ,Technology,WATCH,1.1463374288475534,-0.20901302014484457,-0.38216949830643165,0.0
2024-05-29,US_EQ,Utilities,STABLE,-1.1066704052510552,0.035087851553686766,0.2614597260154805,0.0
2024-05-30,US_EQ,Basic Materials,STABLE,-0.5440517203843394,0.0028201652836089552,-0.06221352542483727,0.0
2024-05-30,US_EQ,Basic Materials,WATCH,0.4714796443183847,-0.10552919630339191,-0.2462819807278457,0.0
2024-05-30,US_EQ,Communication Services,STABLE,-0.5998670021868742,0.014612675096601913,0.04283975282133612,0.0
2024-05-30,US_EQ,Communication Services,WATCH,0.017465228916020734,0.11960196639693921,0.14490437982452162,0.0
2024-05-30,US_EQ,Consumer Cyclical,FRAGILE,1.75937476364472,-0.09105046455792576,0.34562327663905035,0.0
2024-05-30,US_EQ,Consumer Cyclical,STABLE,-0.17133403854661802,0.04300440749884804,0.05057796535500715,0.0
2024-05-30,US_EQ,Consumer Cyclical,WATCH,0.9177207038802101,-0.0938017241448218,-0.24103761489270858,0.0
2024-05-30,US_EQ,Consumer Defensive,STABLE,-0.5995499155814032,0.00047190783894679456,0.1269535275634187,0.0
2024-05-30,US_EQ,Energy,STABLE,-0.26057726966204525,0.028813188618134783,0.012793273121272875,0.0
2024-05-30,US_EQ,Energy,WATCH,0.3324292489791363,0.11158003929527893,0.21729782068152492,0.0
2024-05-30,US_EQ,Financial Services,STABLE,-0.8731182583998891,0.017969888123785638,0.1386292793994357,0.0
2024-05-30,US_EQ,Healthcare,STABLE,-0.3206904724662567,-0.052716837364177704,-0.06201521241406194,0.0
2024-05-30,US_EQ,Healthcare,WATCH,0.8461051949137529,-0.11696693206091557,-0.41581567002633585,0.0
2024-05-30,US_EQ,Industrials,FRAGILE,2.024804358879796,0.2527816029135703,-0.12079874180196692,0.0
2024-05-30,US_EQ,Industrials,STABLE,-0.46331297673552285,-0.006678639176528722,0.03748420097063554,0.0
2024-05-30,US_EQ,Industrials,WATCH,0.5534830767356284,-0.11492166270196241,-0.3373329255895789,0.0
2024-05-30,US_EQ,Real Estate,STABLE,-0.9863754272766534,-0.013207743419730633,0.18633511342128717,0.0
2024-05-30,US_EQ,Technology,FRAGILE,2.0254162736257535,-0.16870222659085776,0.0008780784668687147,0.0
2024-05-30,US_EQ,Technology,STABLE,-0.33224573103681043,-0.06909477992494262,-0.021496686293104916,0.0
2024-05-30,US_EQ,Technology,WATCH,1.1051614469385438,-0.1332689537767009,-0.3604383103933462,0.0
2024-05-30,US_EQ,Utilities,STABLE,-1.1277870023204035,-0.04781310628750024,0.22477358895454902,0.0
2024-05-31,US_EQ,Basic Materials,STABLE,-0.5271382015143892,0.008174213115275664,-0.06581669351494435,0.0
2024-05-31,US_EQ,Basic Materials,WATCH,0.5342080794669257,-0.022609243814624036,-0.1792391038504732,0.0
2024-05-31,US_EQ,Communication Services,STABLE,-0.6001330250767737,-0.0018059378616029909,0.06523381951719942,0.0
2024-05-31,US_EQ,Communication Services,WATCH,0.041140287186545436,0.2744309158846891,0.25247845848370437,0.0
2024-05-31,US_EQ,Consumer Cyclical,FRAGILE,1.7458123467487654,0.10633240121057463,0.05306463380445625,0.0
2024-05-31,US_EQ,Consumer Cyclical,STABLE,-0.14465008938570179,0.07379154186079682,0.008248130352350669,0.0
2024-05-31,US_EQ,Consumer Cyclical,WATCH,0.8982572928896846,-0.046205005747243066,-0.28946884441265386,0.0
2024-05-31,US_EQ,Consumer Defensive,STABLE,-0.6060548567347742,0.00047190783894679456,0.11178120142471215,0.0
2024-05-31,US_EQ,Consumer Defensive,WATCH,0.2346262998928411,0.030446184184423103,-0.1437064776537994,0.0
2024-05-31,US_EQ,Energy,STABLE,-0.271023198152414,-0.018338016529264867,-0.04754235664705064,0.0
2024-05-31,US_EQ,Energy,WATCH,0.14882365693768704,-0.01960177133714386,-0.21414138278886102,0.0
2024-05-31,US_EQ,Financial Services,STABLE,-0.8650004118244934,0.017969888123785638,0.1498509504508998,0.0
2024-05-31,US_EQ,Healthcare,STABLE,-0.3594721102479288,-0.0692418313546253,-0.06328967374124372,0.0
2024-05-31,US_EQ,Healthcare,WATCH,0.765899602642721,-0.16247008470552005,-0.45590857712317534,0.0
2024-05-31,US_EQ,Industrials,FRAGILE,1.8134860971648104,-0.24161319610492415,0.0,0.0
2024-05-31,US_EQ,Industrials,STABLE,-0.47445745092503705,-0.029700615149975518,0.0031779453317639095,0.0
2024-05-31,US_EQ,Industrials,WATCH,0.5111407285172013,-0.12439992090549634,-0.2768054698708503,0.0
2024-05-31,US_EQ,Real Estate,STABLE,-0.9755720920558915,0.009814232553716273,0.2705955709538981,0.0
2024-05-31,US_EQ,Technology,FRAGILE,1.9807331619127986,-0.14277800702327204,-0.09791324261914958,0.0
2024-05-31,US_EQ,Technology,STABLE,-0.3549731940388809,-0.05055724314796428,0.00776362319488394,0.0
2024-05-31,US_EQ,Technology,WATCH,1.1242437019999747,-0.05032284645680751,-0.1588490021387774,0.0
2024-05-31,US_EQ,Utilities,STABLE,-1.1538244891785518,-0.04158790945483326,0.19866059350584142,0.0
2024-06-03,US_EQ,Basic Materials,STABLE,-0.5252551885765746,0.009269251289876435,0.03651434719665081,0.0
2024-06-03,US_EQ,Basic Materials,WATCH,0.6384685181515181,0.07172040505910127,0.06892658777433514,0.0
2024-06-03,US_EQ,Communication Services,STABLE,-0.6061855443088522,0.31819073331609077,0.10646139838608198,0.0
2024-06-03,US_EQ,Communication Services,WATCH,0.0802366011591018,0.3554686338277968,0.41879723357862786,0.0
2024-06-03,US_EQ,Consumer Cyclical,FRAGILE,1.7083062833272955,-0.10891837228031309,0.13485475257677026,0.0
2024-06-03,US_EQ,Consumer Cyclical,STABLE,-0.12878492426951374,0.05886186603952201,0.1832344894393261,0.0
2024-06-03,US_EQ,Consumer Cyclical,WATCH,0.8591745578024931,-0.11658800871055341,0.011452112129648695,0.0
2024-06-03,US_EQ,Consumer Defensive,STABLE,-0.6188845227711315,0.009952141238899759,0.28719464105370185,0.0
2024-06-03,US_EQ,Consumer Defensive,WATCH,0.148046747173015,-0.17569811835598337,0.020290205702841624,0.0
2024-06-03,US_EQ,Energy,STABLE,-0.2835217384259596,-0.007415699675314691,0.1447197176646382,0.0
2024-06-03,US_EQ,Energy,WATCH,0.2804919121830604,0.19769421390601888,0.0972052195271722,0.0
2024-06-03,US_EQ,Financial Services,STABLE,-0.841924660073707,0.06122273650049426,0.2208557598258356,0.0
2024-06-03,US_EQ,Financial Services,WATCH,-0.2062669921154837,-0.01441929663987307,0.4293299236057673,0.0
2024-06-03,US_EQ,Healthcare,FRAGILE,1.338149249304372,0.17648840665176135,-0.024975494603290516,0.0
2024-06-03,US_EQ,Healthcare,STABLE,-0.3866593548779223,-0.05508624171319326,0.09943077780663767,0.0
2024-06-03,US_EQ,Healthcare,WATCH,0.7002282642994241,-0.16341336949192653,-0.26330387885921963,0.0
2024-06-03,US_EQ,Industrials,STABLE,-0.4886369223012793,-0.007909033679990407,0.13952873955660933,0.0
2024-06-03,US_EQ,Industrials,WATCH,0.46130940970688705,-0.11347329367847553,-0.0871187795782783,0.0
2024-06-03,US_EQ,Real Estate,STABLE,-0.9622416467149705,0.019294465953669238,0.3237961207748393,0.0
2024-06-03,US_EQ,Technology,FRAGILE,1.906413891287131,-0.19214559474814785,0.04383029362255009,0.0
2024-06-03,US_EQ,Technology,STABLE,-0.3035267028540221,0.09853852762480897,0.23457052066567702,0.0
2024-06-03,US_EQ,Technology,WATCH,1.2048873277394387,0.025044612723208237,0.03795434032362244,0.0
2024-06-03,US_EQ,Utilities,STABLE,-1.1699177584341391,0.0029753986551852574,0.33879421079568217,0.0
2024-06-04,US_EQ,Basic Materials,STABLE,-0.5232687116276833,0.00644806067350201,-0.009639366378920933,0.0
2024-06-04,US_EQ,Basic Materials,WATCH,0.6207287598831905,-0.06034933836824141,-0.011786538509177547,0.0
2024-06-04,US_EQ,Communication Services,STABLE,-0.6082677483170448,0.2265271539707321,0.2497269203947612,0.0
2024-06-04,US_EQ,Communication Services,WATCH,0.09484026341521777,0.3154582456762927,0.3940786356674695,0.0
2024-06-04,US_EQ,Consumer Cyclical,FRAGILE,1.598078439745373,-0.12094640073369156,0.24008541869942945,0.0
2024-06-04,US_EQ,Consumer Cyclical,STABLE,-0.11341754821355103,0.058861866039522016,0.15399325743958858,0.0
2024-06-04,US_EQ,Consumer Cyclical,WATCH,0.8328053341359261,-0.08910541248462356,-0.12223781047445259,0.0
2024-06-04,US_EQ,Consumer Defensive,STABLE,-0.6393011554493226,0.0015411859016609686,0.2662187963906494,0.0
2024-06-04,US_EQ,Consumer Defensive,WATCH,0.0798176839808328,-0.14838956953268195,0.0909192978282877,0.0
2024-06-04,US_EQ,Energy,STABLE,-0.2926799929067408,-0.007415699675314691,0.14243841763706458,0.0
2024-06-04,US_EQ,Energy,WATCH,0.2576998286554661,-0.0030461368578439396,0.28283590077273907,0.0
2024-06-04,US_EQ,Financial Services,STABLE,-0.8152278575631341,0.05656013111314073,0.2378570504088171,0.0
2024-06-04,US_EQ,Financial Services,WATCH,-0.1535665508761682,0.12331303745247306,0.6766764568276916,0.0
2024-06-04,US_EQ,Healthcare,FRAGILE,1.4768767214919698,0.21507399475229083,-0.22115578895727195,0.0
2024-06-04,US_EQ,Healthcare,STABLE,-0.411735356984201,-0.05508624171319326,0.1026278824194447,0.0
2024-06-04,US_EQ,Healthcare,WATCH,0.6125915813414056,-0.17618470562054522,-0.2638697470674431,0.0
2024-06-04,US_EQ,Industrials,STABLE,-0.507937591781914,-0.020514716613818984,0.11031839374958619,0.0
2024-06-04,US_EQ,Industrials,WATCH,0.38031420663825455,-0.07358840477039552,0.07057571938316953,0.0
2024-06-04,US_EQ,Real Estate,STABLE,-0.9612267639389794,0.00808808011194262,0.3215148207472657,0.0
2024-06-04,US_EQ,Technology,FRAGILE,1.8506945878391523,-0.14982978144995074,0.1173816781030379,0.0
2024-06-04,US_EQ,Technology,STABLE,-0.30285071659509594,0.011532067542018243,0.2232784465936335,0.0
2024-06-04,US_EQ,Technology,WATCH,1.1418186524417,-0.09458212481111716,-0.026490936275193055,0.0
2024-06-04,US_EQ,Utilities,STABLE,-1.1827755021217188,0.0012915032589979614,0.33651291076810863,0.0
2024-06-05,US_EQ,Basic Materials,STABLE,-0.5441912639322565,-0.045084330026018526,-0.034816001420045484,0.0
2024-06-05,US_EQ,Basic Materials,WATCH,0.5985885374469974,-0.07173112999623488,0.025609294947117833,0.0
2024-06-05,US_EQ,Communication Services,STABLE,-0.6178651136140576,0.002330750833828721,0.26378520659910165,0.0
2024-06-05,US_EQ,Communication Services,WATCH,0.09006036945486107,0.25155393573764967,0.4121014917554203,0.0
2024-06-05,US_EQ,Consumer Cyclical,FRAGILE,1.663243666969635,0.1387228988578686,0.2751853603718133,0.0
2024-06-05,US_EQ,Consumer Cyclical,STABLE,-0.09580363066440965,0.058861866039522016,0.13781840414633642,0.0
2024-06-05,US_EQ,Consumer Cyclical,WATCH,0.8135345569091968,-0.08536275917319336,-0.05022416162256993,0.0
2024-06-05,US_EQ,Consumer Defensive,STABLE,-0.6469048369034651,0.009952141238899759,0.2854153178047384,0.0
2024-06-05,US_EQ,Energy,STABLE,-0.2904049342445594,0.004399890456405597,0.160137220308484,0.0
2024-06-05,US_EQ,Energy,WATCH,0.4351884021398018,0.2333494588418713,0.18477005490249543,0.0
2024-06-05,US_EQ,Financial Services,STABLE,-0.7732167644785668,0.07650459631329887,0.2482310313512408,0.0
2024-06-05,US_EQ,Financial Services,WATCH,-0.14166057987117195,0.050353503687405904,0.5928676734279806,0.0
2024-06-05,US_EQ,Healthcare,FRAGILE,1.5721690874417509,0.0821452743014075,-0.396925557014322,0.0
2024-06-05,US_EQ,Healthcare,STABLE,-0.43211997468552027,-0.021980886273567868,0.12283010537021716,0.0
2024-06-05,US_EQ,Healthcare,WATCH,0.5850544416104481,-0.1356817484463675,-0.19190468195145388,0.0
2024-06-05,US_EQ,Industrials,STABLE,-0.507292417638078,0.0012032407255505584,0.15494624220045505,0.0
2024-06-05,US_EQ,Industrials,WATCH,0.30277450763909514,-0.05078720524682484,0.04256094594031695,0.0
2024-06-05,US_EQ,Real Estate,STABLE,-0.9751943365002257,-0.007821739540723627,0.3308149925951368,0.0
2024-06-05,US_EQ,Technology,FRAGILE,1.795576079326191,-0.16083711954955282,0.12851899850393655,0.0
2024-06-05,US_EQ,Technology,STABLE,-0.2734661845011776,0.05557359632115777,0.2414738004153929,0.0
2024-06-05,US_EQ,Technology,WATCH,1.12053370534137,-0.10742057010592543,0.062343656846055584,0.0
2024-06-05,US_EQ,Utilities,STABLE,-1.1833062341412421,0.01086376436888381,0.3407269049366809,0.0
2024-06-06,US_EQ,Basic Materials,STABLE,-0.5864625223184514,-0.0664558315586844,-0.017650394747345977,0.0
2024-06-06,US_EQ,Basic Materials,WATCH,0.6409658041744233,0.01667189095817656,0.04977778447804626,0.0
2024-06-06,US_EQ,Communication Services,STABLE,-0.6082248148929297,0.030673170158630914,0.16866075160548233,0.0
2024-06-06,US_EQ,Communication Services,WATCH,0.08521650352041493,0.0699689868436369,0.24825921644667742,0.0
2024-06-06,US_EQ,Consumer Cyclical,FRAGILE,1.6541253790481103,0.05746180836037418,0.3391472533827278,0.0
2024-06-06,US_EQ,Consumer Cyclical,STABLE,-0.06218208643187715,0.0847910745677467,0.1396885466942359,0.0
2024-06-06,US_EQ,Consumer Cyclical,WATCH,0.8317857745414522,-0.01647374151737846,0.04386889554111628,0.0
2024-06-06,US_EQ,Consumer Defensive,STABLE,-0.6398809610588787,0.026211832486767173,0.25903814483147164,0.0
2024-06-06,US_EQ,Consumer Defensive,WATCH,-0.10596799046937813,-0.057939096110877025,0.007763679263577433,0.0
2024-06-06,US_EQ,Energy,STABLE,-0.26638748406357726,0.049549141174422884,0.18242460085207454,0.0
2024-06-06,US_EQ,Energy,WATCH,0.4654754906097052,0.08042701604899943,0.16429804232840456,0.0
2024-06-06,US_EQ,Financial Services,STABLE,-0.7337682147258718,0.07063715405066406,0.2482310313512408,0.0
2024-06-06,US_EQ,Financial Services,WATCH,-0.11679773593641456,0.09559270204970051,0.5452732023056256,0.0
2024-06-06,US_EQ,Healthcare,FRAGILE,1.7175937044961425,0.2176098288431143,-0.3278368289394684,0.0
2024-06-06,US_EQ,Healthcare,STABLE,-0.4464856102873174,-0.007415699675314691,0.1472100455018,0.0
2024-06-06,US_EQ,Healthcare,WATCH,0.54213507933747,-0.13422473441300364,-0.14666172226969454,0.0
2024-06-06,US_EQ,Industrials,STABLE,-0.512206258770975,-0.007076614584712315,0.1426403667344397,0.0
2024-06-06,US_EQ,Industrials,WATCH,0.3229274024467142,0.04903022643687027,0.15314615485873057,0.0
2024-06-06,US_EQ,Real Estate,STABLE,-0.9963519904022474,-0.04921300448156207,0.31524081860084585,0.0
2024-06-06,US_EQ,Technology,FRAGILE,1.8055979630744614,0.040740083056812315,0.12857741463717964,0.0
2024-06-06,US_EQ,Technology,STABLE,-0.2293240520581285,0.09292453347592644,0.24554409016155782,0.0
2024-06-06,US_EQ,Technology,WATCH,1.1365113210476514,-0.03832615762879876,0.07889054279201457,0.0
2024-06-06,US_EQ,Utilities,STABLE,-1.1849751183358002,0.002725841668907991,0.35368665639354135,0.0
2024-06-07,US_EQ,Basic Materials,STABLE,-0.6486118998458836,-0.08929467627260546,0.026227027194296704,0.0
2024-06-07,US_EQ,Basic Materials,WATCH,0.6195074697324385,-0.06007109228669827,-0.028468280374829957,0.0
2024-06-07,US_EQ,Communication Services,STABLE,-0.6192709845054194,0.007651194185184007,0.15269901798161412,0.0
2024-06-07,US_EQ,Communication Services,WATCH,0.1021813742410005,0.07516183823253263,0.13024283805872722,0.0
2024-06-07,US_EQ,Consumer Cyclical,FRAGILE,1.692027819796646,0.11926574700277914,0.24636103728718428,0.0
2024-06-07,US_EQ,Consumer Cyclical,STABLE,-0.04682278815598543,0.058861866039522016,0.11854690214284341,0.0
2024-06-07,US_EQ,Consumer Cyclical,WATCH,0.8730443391134147,0.04244157171910734,0.007971852415704639,0.0
2024-06-07,US_EQ,Consumer Defensive,STABLE,-0.6540554900096885,0.003189856513320377,0.2386163186357752,0.0
2024-06-07,US_EQ,Consumer Defensive,WATCH,-0.13466407107585704,-0.045120272627648034,0.08743301396741494,0.0
2024-06-07,US_EQ,Energy,STABLE,-0.27311383532704747,-0.007415699675314691,0.14967625913606475,0.0
2024-06-07,US_EQ,Energy,WATCH,0.1619911123249778,-0.03825343175160975,0.14572187698755193,0.0
2024-06-07,US_EQ,Financial Services,STABLE,-0.7145516619092439,0.016749823974215206,0.2388487226679813,0.0
2024-06-07,US_EQ,Financial Services,WATCH,-0.0834900229272461,0.10036786919355514,0.5533002970330132,0.0
2024-06-07,US_EQ,Healthcare,FRAGILE,1.8062500058775264,0.1263007686564921,-0.4140929653935195,0.0
2024-06-07,US_EQ,Healthcare,STABLE,-0.4649543810329748,-0.015826655012553426,0.12482747227940028,0.0
2024-06-07,US_EQ,Healthcare,WATCH,0.48828740147732175,-0.14330110132091206,-0.20216265073553102,0.0
2024-06-07,US_EQ,Industrials,STABLE,-0.5167954313704267,-0.0038148041590444492,0.1361310429124889,0.0
2024-06-07,US_EQ,Industrials,WATCH,0.2857472226874245,-0.10859601021566934,-0.01385067738418766,0.0
2024-06-07,US_EQ,Real Estate,STABLE,-1.0263639163500293,-0.04524382079664191,0.325022533802259,0.0
2024-06-07,US_EQ,Technology,FRAGILE,1.903849403240103,0.10546287433288604,0.07341713740023614,0.0
2024-06-07,US_EQ,Technology,STABLE,-0.20913277535033,0.049419365060143355,0.24166255392974753,0.0
2024-06-07,US_EQ,Technology,WATCH,1.2394156815254354,0.016244749399427327,-0.06878672826118915,0.0
2024-06-07,US_EQ,Utilities,STABLE,-1.2246553247319092,-0.060934094061655175,0.41651143428452087,0.0
2024-06-10,US_EQ,Basic Materials,STABLE,-0.6464135815955868,-0.006258939602414637,0.07951953853230742,0.0
2024-06-10,US_EQ,Basic Materials,WATCH,0.6544031993197383,0.018589656725327197,0.003955389760656791,0.0
2024-06-10,US_EQ,Communication Services,STABLE,-0.6303764487848894,0.007651194185184007,0.15269901798161412,0.0
2024-06-10,US_EQ,Communication Services,WATCH,0.11670376798308535,0.07516183823253264,0.13024283805872722,0.0
2024-06-10,US_EQ,Consumer Cyclical,FRAGILE,1.7882162293908241,0.1322388957216616,0.2463610372871845,0.0
2024-06-10,US_EQ,Consumer Cyclical,STABLE,-0.019048306775974792,0.082778531781216,0.11854690214284344,0.0
2024-06-10,US_EQ,Consumer Cyclical,WATCH,0.8974107079967863,0.0228358338789294,0.0022454018902982043,0.0
2024-06-10,US_EQ,Consumer Defensive,STABLE,-0.6625203592102741,0.003189856513320377,0.24299046781923,0.0
2024-06-10,US_EQ,Consumer Defensive,WATCH,-0.1683978593547618,-0.029433474424549466,0.21811914857003706,0.0
2024-06-10,US_EQ,Energy,STABLE,-0.2581643095652807,0.018957327258844525,0.156481362150631,0.0
2024-06-10,US_EQ,Energy,WATCH,0.1183048031570346,-0.10707526856906856,0.2846563628426225,0.0
2024-06-10,US_EQ,Financial Services,STABLE,-0.7120796173251529,0.005543438132488698,0.20734889341140939,0.0
2024-06-10,US_EQ,Financial Services,WATCH,-0.187484317873113,-0.04770164626532575,0.12564299508272536,0.0
2024-06-10,US_EQ,Healthcare,FRAGILE,1.842989921195776,0.07760707627491836,-0.6564043686286476,0.0
2024-06-10,US_EQ,Healthcare,STABLE,-0.48900019720069815,-0.04713250024311494,0.12243678535201624,0.0
2024-06-10,US_EQ,Healthcare,WATCH,0.44765242508660613,-0.10768711051802521,-0.1798697283413372,0.0
2024-06-10,US_EQ,Industrials,STABLE,-0.5201828182439762,-0.0015480466538564386,0.1416318153639381,0.0
2024-06-10,US_EQ,Industrials,WATCH,0.25322253289344626,-0.09258934060415591,-0.012393415182907735,0.0
2024-06-10,US_EQ,Real Estate,STABLE,-1.044665952544711,-0.01393797556608023,0.3815786195006845,0.0
2024-06-10,US_EQ,Technology,FRAGILE,1.9946197317988656,0.12523164729200698,-0.022080075843610603,0.0
2024-06-10,US_EQ,Technology,STABLE,-0.19228408240297942,0.01882755114456497,0.23422083235204455,0.0
2024-06-10,US_EQ,Technology,WATCH,1.2689115342120845,-0.025733505832039816,-0.15441703936617635,0.0
2024-06-10,US_EQ,Utilities,STABLE,-1.2508354952832241,-0.02356579687720406,0.4132999566750901,0.0
2024-06-11,US_EQ,Basic Materials,STABLE,-0.6734407428726862,-0.05079614934440024,0.0399450012566801,0.0
2024-06-11,US_EQ,Basic Materials,WATCH,0.6485694981398088,-0.028797965227383204,-0.03703216289440847,0.0
2024-06-11,US_EQ,Communication Services,STABLE,-0.6028252019653185,0.06336591772473843,0.13165683456200183,0.0
2024-06-11,US_EQ,Communication Services,WATCH,0.1047006120719287,0.06597043691549444,0.1613556250133109,0.0
2024-06-11,US_EQ,Consumer Cyclical,FRAGILE,1.717816504053631,-0.13437084426622414,0.07335429117499492,0.0
2024-06-11,US_EQ,Consumer Cyclical,STABLE,-0.014831369749037608,0.05786435888335877,0.10455231746214909,0.0
2024-06-11,US_EQ,Consumer Cyclical,WATCH,0.9080879760915075,-0.0014158825823242793,-0.052733671520735936,0.0
2024-06-11,US_EQ,Consumer Defensive,STABLE,-0.6779961778769038,0.010044048969687802,0.24283376429099135,0.0
2024-06-11,US_EQ,Consumer Defensive,WATCH,-0.13736665799781958,0.13638610378000288,0.23907794532707122,0.0
2024-06-11,US_EQ,Energy,STABLE,-0.2641800161097402,-0.0005615072189472659,0.11932164084766156,0.0
2024-06-11,US_EQ,Energy,WATCH,0.0605333146365862,-0.010796002907731882,0.26099964095273,0.0
2024-06-11,US_EQ,Financial Services,FRAGILE,2.3669756138350726,-0.1612691381585054,0.0,0.0
